"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2349056";"";"None";"457.51";"0";"2.44";"3{5,6}";"CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCc4ccccc43)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2346688";"";"None";"438.51";"0";"0.62";"3{5,5}";"CN1CCN(C(=O)C2CCN(C(=O)c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)CC2)CC1";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2349052";"";"None";"518.57";"1";"2.34";"3{5,22}";"CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCN(c4ccccc4F)CC3)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL561051";"";"None";"495.54";"1";"5.21";"17{2,3,6}";"CCCCCCSc1cc(Cl)c(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)cc1Cl";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"12.42";"0.28";"0.94";"10.67";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"0.7"
"CHEMBL562445";"";"None";"401.33";"0";"3.96";"17{1,3,4}";"CCCCCCOc1cc(Cl)c(C(=O)CCN2CCNC(=O)C2)cc1Cl";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"14.20";"0.30";"1.74";"9.72";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"2.0"
"CHEMBL550761";"";"None";"359.92";"0";"3.83";"17{3,1,1}";"CCCCCCS(=O)(=O)c1ccc(C(=O)CCN(C)C)c(Cl)c1";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"15.12";"0.32";"1.61";"10.00";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"3.6"
"CHEMBL552185";"";"None";"327.47";"0";"4.93";"13{1}";"CCCCCCOc1ccc(C(=O)CCN(C)C)c2ccccc12";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"16.48";"0.31";"0.47";"18.27";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"4.0"
"CHEMBL549482";"";"None";"305.46";"0";"4.40";"12{21}";"CCCCCCOc1c(C)cc(C(=O)CCN(C)C)cc1C";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"17.35";"0.33";"0.90";"17.95";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"5.0"
"CHEMBL562507";"";"None";"339.93";"1";"5.29";"17{2,1,2}";"CCCCCCSc1ccc(C(=O)CCN2CC2C)c(Cl)c1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"15.50";"0.33";"-0.02";"26.23";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"5.4"
"CHEMBL549557";"";"None";"355.50";"0";"3.18";"12{16}";"CCCCCCOc1ccc(C(=O)CCN(C)C)cc1S(C)(=O)=O";"IC50";"'='";"8400.0";"nM";"5.08";"";"";"UO_0000065";"14.28";"0.29";"1.90";"7.97";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"8.4"
"CHEMBL550759";"";"None";"376.57";"0";"3.98";"17{2,5,4}";"CCCCCCSc1cc(C)c(C(=O)CCN2CCNC(=O)C2)c(C)c1";"IC50";"'='";"11200.0";"nM";"4.95";"";"";"UO_0000065";"13.15";"0.26";"0.97";"10.02";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"11.2"
"CHEMBL558889";"";"None";"290.41";"0";"3.34";"16{7}";"CCCCCC(=O)Nc1ccc(C(=O)CCN(C)C)cc1";"IC50";"'='";"12400.0";"nM";"4.91";"";"";"UO_0000065";"16.90";"0.32";"1.57";"9.93";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"12.4"
"CHEMBL440975";"";"None";"515.20";"1";"4.96";"3c";"CC(C)c1cc(Oc2c(Br)cc(CC(=O)N[C@H](C)C(=O)O)cc2Br)ccc1O";"IC50";"'='";"5.9";"nM";"8.23";"";"";"UO_0000065";"15.97";"0.40";"3.27";"8.58";"0";"CHEMBL896601";"Binding affinity at human thyroid hormone receptor beta-1 expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307512";"";"";"";"5.9"
"CHEMBL192346";"";"None";"338.00";"0";"3.24";"9a";"CCOc1c(Br)cc(CC(=O)O)cc1Br";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"13.30";"0.41";"1.25";"9.66";"0";"CHEMBL832459";"Inhibitory activity against human Thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143623";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"32.0"
"CHEMBL192639";"";"None";"394.10";"0";"4.80";"9e";"CCCCCCOc1c(Br)cc(CC(=O)O)cc1Br";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"14.78";"0.42";"1.02";"12.52";"0";"CHEMBL832459";"Inhibitory activity against human Thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143623";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1.5"
"CHEMBL192639";"";"None";"394.10";"0";"4.80";"9e";"CCCCCCOc1c(Br)cc(CC(=O)O)cc1Br";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"15.47";"0.44";"1.30";"13.10";"0";"CHEMBL827873";"Inhibitory activity against human TRAFbeta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143623";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"0.8"
"CHEMBL559520";"";"None";"291.43";"0";"4.09";"12{2}";"CCCCCCOc1ccc(C(=O)CCN(C)C)c(C)c1";"IC50";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"18.10";"0.34";"1.19";"17.86";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"5.3"
"CHEMBL551450";"";"None";"332.49";"0";"3.47";"15{5}";"CCCCCCOc1ccc(C(=O)CCN2CCN(C)CC2)cc1";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"15.80";"0.30";"1.78";"16.02";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"5.6"
"CHEMBL121893";"";"None";"317.47";"0";"4.70";"15{2}";"CCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1";"IC50";"'='";"9100.0";"nM";"5.04";"";"";"UO_0000065";"15.88";"0.30";"0.34";"17.06";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"9.1"
"CHEMBL539393";"";"None";"291.43";"0";"4.09";"12{1}";"CCCCCCOc1ccc(C(=O)CCN(C)C)cc1C";"IC50";"'='";"10100.0";"nM";"5.00";"";"";"UO_0000065";"17.14";"0.32";"0.91";"16.91";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"10.1"
"CHEMBL560512";"";"None";"353.51";"1";"5.45";"12{27}";"CCCCCCOc1ccc(C(=O)CCN(C)C)cc1-c1ccccc1";"IC50";"'='";"14100.0";"nM";"4.85";"";"";"UO_0000065";"13.72";"0.25";"-0.60";"16.42";"0";"CHEMBL1034533";"Inhibition of SRC2 binding to human TRbeta receptor ligand binding domain expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151935";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"14.1"
"CHEMBL2349055";"";"None";"437.52";"0";"2.11";"3{5,4}";"CC1CCN(C(=O)C2CCN(C(=O)c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)CC2)CC1";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2349054";"";"None";"423.49";"0";"1.86";"3{5,3}";"CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2349048";"";"None";"499.59";"0";"3.26";"3{5,19}";"CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCC(c4ccccc4)CC3)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2349035";"";"None";"528.51";"1";"2.44";"3{4,24}";"CN(CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348921";"";"None";"431.47";"0";"2.10";"3{3,6}";"CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N2CCc3ccccc32)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348903";"";"None";"431.47";"0";"2.10";"3{2,8}";"CC1Cc2ccccc2N1C(=O)CCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348897";"";"None";"478.50";"0";"1.61";"3{2,23}";"CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348896";"";"None";"478.50";"0";"1.61";"3{2,22}";"CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCN(c3ccccc3F)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348869";"";"None";"419.46";"0";"2.17";"3{1,12}";"CCCN(C(=O)CNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)c1ccccc1";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"12.35";"0.24";"3.01";"4.09";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"6.6"
"CHEMBL120907";"";"None";"291.35";"0";"3.57";"20";"COc1ccc(-c2c(-c3ccccn3)nn3c2CCC3)cc1";"IC50";"'='";"646.0";"nM";"6.19";"";"";"UO_0000065";"21.25";"0.38";"2.62";"15.50";"0";"CHEMBL811488";"Inhibitory activity against TGF-beta type I receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147482";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.646"
"CHEMBL160883";"";"None";"562.10";"1";"4.64";"6";"Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCC(=O)O)c(I)c1";"IC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"11.24";"0.35";"1.68";"8.23";"0";"CHEMBL811895";"Concentration required to inhibit 50% of binding of [125I]T3 to human Thyroid hormone receptor beta 1 in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136014";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307512";"";"";"";"0.48"
"CHEMBL192490";"";"None";"366.05";"0";"4.02";"9b";"CCCCOc1c(Br)cc(CC(=O)O)cc1Br";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL829372";"Inhibitory activity against human TRAFbeta; Not tested";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143623";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";""
"CHEMBL2349041";"";"None";"489.59";"0";"2.94";"3{5,1}";"CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2349038";"";"None";"417.44";"0";"1.66";"3{4,6}";"CN(CC(=O)N1CCc2ccccc21)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348917";"";"None";"492.53";"0";"2.00";"3{3,23}";"CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348906";"";"None";"445.50";"0";"2.09";"3{3,10}";"CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N2CCc3ccccc3C2)cc1[N+](=O)[O-]";"IC50";"'>'";"60000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2348905";"";"None";"463.56";"0";"2.59";"3{3,1}";"CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-]";"IC50";"'='";"10600.0";"nM";"4.97";"";"";"UO_0000065";"10.73";"0.21";"2.38";"3.67";"0";"CHEMBL2352076";"Inhibition of TRbeta-LBD (unknown origin) interaction to texas red-labeled SRC2-2 peptide by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"10.6"
